0,11:30,30.32,74.18,0,1,24,testRoom,wddh
0,11:40,30.76,61.53,0,0,29,testRoom,wddc
0,11:50,31.12,61.94,0,0,23,testRoom,wddc
0,12:00,35.69,79.67,0,1,27,testRoom,wddh
0,12:10,37.0,66.08,0,0,26,testRoom,wddc
0,12:20,36.66,62.68,0,0,25,testRoom,wddc
0,12:30,32.2,73.11,0,1,23,testRoom,wddh
0,12:40,34.57,66.94,0,0,24,testRoom,wddc
0,12:50,32.01,79.89,0,1,23,testRoom,wddh
0,13:00,32.1,76.76,0,0,26,testRoom,wddc
0,13:10,36.1,79.9,0,1,25,testRoom,wddh
0,13:20,33.16,64.2,0,0,25,testRoom,wddc
0,13:30,31.84,72.39,0,1,29,testRoom,wddh
0,13:40,33.89,66.99,0,0,23,testRoom,wddc
0,13:50,34.37,60.99,0,0,26,testRoom,wddc
0,14:00,33.74,75.44,0,1,23,testRoom,wddh
0,14:10,33.92,75.25,0,0,27,testRoom,wddc
0,14:20,35.12,74.7,0,1,26,testRoom,wddh
0,14:30,30.79,79.13,1,1,28,testRoom,wdnh
0,14:40,35.3,68.12,1,0,23,testRoom,wdnc
0,14:50,34.34,64.95,0,0,24,testRoom,wddc
0,15:00,31.5,61.16,0,0,26,testRoom,wddc
0,15:10,33.28,78.63,0,1,23,testRoom,wddh
0,15:20,34.12,70.67,0,1,25,testRoom,wddh
0,15:30,34.38,79.3,0,0,29,testRoom,wddc
0,15:40,35.36,73.74,0,1,23,testRoom,wddh
0,15:50,36.83,63.98,0,0,29,testRoom,wddc
0,16:00,37.34,60.29,0,0,24,testRoom,wddc
0,16:10,33.96,61.83,0,0,27,testRoom,wddc
0,16:20,36.22,60.32,1,0,23,testRoom,wdnc
0,16:30,36.42,72.71,0,1,26,testRoom,wddh
0,16:40,30.0,60.38,0,0,23,testRoom,wddc
0,16:50,36.07,76.98,0,1,27,testRoom,wddh
0,17:00,37.02,78.93,0,1,28,testRoom,wddh
0,17:10,37.19,65.45,0,0,24,testRoom,wddc
0,17:20,32.78,61.45,0,0,28,testRoom,wddc
0,17:30,34.15,63.98,0,0,25,testRoom,wddc
0,17:40,30.07,77.61,1,1,27,testRoom,wdnh
0,17:50,34.95,78.14,1,1,27,testRoom,wdnh
0,18:00,33.36,70.61,0,1,28,testRoom,wddh
0,18:10,34.7,62.08,0,0,24,testRoom,wddc
0,18:20,35.98,65.82,0,0,23,testRoom,wddc
0,18:30,36.18,64.57,0,0,27,testRoom,wddc
0,18:40,37.65,69.27,0,0,28,testRoom,wddc
0,18:50,31.6,60.9,1,0,27,testRoom,wdnc
0,19:00,34.02,65.71,0,0,25,testRoom,wddc
0,19:10,33.52,69.38,0,0,27,testRoom,wddc
0,19:20,30.2,77.85,0,1,28,testRoom,wddh
0,19:30,34.06,62.6,0,0,24,testRoom,wddc
0,19:40,32.95,66.63,0,0,29,testRoom,wddc
0,19:50,32.43,72.29,0,1,25,testRoom,wddh
0,20:00,33.46,82.53,0,1,25,testRoom,wddh
0,20:10,29.8,70.56,0,1,24,testRoom,wddh
0,20:20,27.22,70.19,0,1,23,testRoom,wddh
0,20:30,33.85,77.79,0,0,25,testRoom,wddc
0,20:40,33.92,83.74,0,1,25,testRoom,wddh
0,20:50,30.55,81.85,0,0,25,testRoom,wddc
0,21:00,31.56,75.45,0,1,27,testRoom,wddh
0,21:10,27.91,70.01,0,1,23,testRoom,wddh
0,21:20,33.13,70.13,0,1,28,testRoom,wddh
0,21:30,31.18,72.63,0,1,27,testRoom,wddh
0,21:40,30.9,86.17,0,1,23,testRoom,wddh
0,21:50,30.74,86.64,1,0,26,testRoom,wdnc
0,22:00,30.54,87.97,0,1,26,testRoom,wddh
0,22:10,27.25,72.36,0,1,28,testRoom,wddh
0,22:20,32.51,89.99,0,1,28,testRoom,wddh
0,22:30,30.17,82.11,0,1,25,testRoom,wddh
0,22:40,32.28,78.03,0,1,25,testRoom,wddh
0,22:50,29.26,71.0,0,1,23,testRoom,wddh
0,23:00,32.26,93.79,0,1,24,testRoom,wddh
0,23:10,27.5,91.84,0,0,27,testRoom,wddc
0,23:20,28.03,85.25,0,1,27,testRoom,wddh
0,23:30,29.13,83.67,0,1,26,testRoom,wddh
0,23:40,33.08,94.26,1,1,25,testRoom,wdnh
0,23:50,31.74,88.74,0,0,23,testRoom,wddc
1,00:00,32.21,85.34,0,1,23,testRoom,wddh
1,00:10,30.35,87.76,0,1,27,testRoom,wddh
1,00:20,28.78,76.3,0,1,26,testRoom,wddh
1,00:30,31.87,72.96,0,1,28,testRoom,wddh
1,00:40,29.49,77.29,0,1,26,testRoom,wddh
1,00:50,31.69,92.64,0,1,27,testRoom,wddh
1,01:00,33.96,78.85,0,1,27,testRoom,wddh
1,01:10,28.92,82.32,0,1,23,testRoom,wddh
1,01:20,29.33,83.44,0,1,26,testRoom,wddh
1,01:30,32.28,86.43,1,1,25,testRoom,wdnh
1,01:40,33.03,95.93,0,1,26,testRoom,wddh
1,01:50,29.33,77.91,0,1,29,testRoom,wddh
1,02:00,33.45,86.83,0,1,27,testRoom,wddh
1,02:10,32.12,91.76,0,1,28,testRoom,wddh
1,02:20,32.19,78.0,0,1,25,testRoom,wddh
1,02:30,28.02,78.11,0,1,29,testRoom,wddh
1,02:40,30.25,85.31,0,0,29,testRoom,wddc
1,02:50,28.06,76.62,0,0,26,testRoom,wddc
1,03:00,28.67,84.54,1,1,25,testRoom,wdnh
1,03:10,27.55,70.42,1,1,27,testRoom,wdnh
1,03:20,32.15,70.46,0,1,23,testRoom,wddh
1,03:30,33.9,73.14,1,0,27,testRoom,wdnc
1,03:40,33.84,93.05,0,1,23,testRoom,wddh
1,03:50,33.18,92.34,0,1,26,testRoom,wddh
1,04:00,30.37,94.37,0,1,25,testRoom,wddh
1,04:10,29.97,83.33,0,1,23,testRoom,wddh
1,04:20,33.8,94.12,0,1,28,testRoom,wddh
1,04:30,29.58,91.39,0,1,24,testRoom,wddh
1,04:40,30.73,81.13,0,1,25,testRoom,wddh
1,04:50,33.26,88.11,0,1,24,testRoom,wddh
1,05:00,28.03,78.94,0,1,29,testRoom,wddh
1,05:10,30.84,85.41,0,1,26,testRoom,wddh
1,05:20,30.27,87.8,0,0,23,testRoom,wddc
1,05:30,27.02,77.97,0,1,29,testRoom,wddh
1,05:40,29.61,74.1,0,1,26,testRoom,wddh
1,05:50,28.16,72.76,0,1,27,testRoom,wddh
1,06:00,33.45,88.55,0,1,25,testRoom,wddh
1,06:10,33.93,75.77,0,1,29,testRoom,wddh
1,06:20,30.89,81.0,0,1,24,testRoom,wddh
1,06:30,29.57,89.42,0,0,23,testRoom,wddc
1,06:40,27.3,87.06,0,1,26,testRoom,wddh
1,06:50,27.1,72.79,0,1,23,testRoom,wddh
1,07:00,29.42,74.4,0,0,23,testRoom,wddc
1,07:10,33.47,76.03,0,1,26,testRoom,wddh
1,07:20,27.48,94.83,0,1,29,testRoom,wddh
1,07:30,29.84,71.13,0,1,28,testRoom,wddh
1,07:40,31.64,81.76,1,1,25,testRoom,wdnh
1,07:50,30.49,71.65,0,1,28,testRoom,wddh
1,08:00,30.96,70.81,1,1,27,testRoom,wdnh
1,08:10,27.65,77.59,0,1,28,testRoom,wddh
1,08:20,27.02,88.93,0,1,29,testRoom,wddh
1,08:30,30.2,93.18,1,1,28,testRoom,wdnh
1,08:40,32.91,82.24,0,1,29,testRoom,wddh
1,08:50,27.86,86.98,0,1,28,testRoom,wddh
1,09:00,32.69,76.27,1,1,29,testRoom,wdnh
1,09:10,30.04,90.14,0,1,23,testRoom,wddh
1,09:20,33.96,95.03,0,1,27,testRoom,wddh
1,09:30,31.44,87.19,0,1,28,testRoom,wddh
1,09:40,30.98,90.55,0,1,23,testRoom,wddh
1,09:50,29.1,95.09,0,1,25,testRoom,wddh
1,10:00,35.95,78.2,0,1,29,testRoom,wddh
1,10:10,32.33,73.61,0,1,24,testRoom,wddh
1,10:20,31.2,60.31,0,1,25,testRoom,wddh
1,10:30,35.76,76.74,0,1,25,testRoom,wddh
1,10:40,32.91,75.64,0,1,26,testRoom,wddh
1,10:50,33.08,62.19,0,0,29,testRoom,wddc
1,11:00,32.11,78.47,0,1,25,testRoom,wddh
1,11:10,35.77,68.64,0,0,23,testRoom,wddc
1,11:20,33.73,62.23,0,0,28,testRoom,wddc
1,11:30,36.8,79.31,0,1,24,testRoom,wddh
1,11:40,32.87,60.12,0,0,26,testRoom,wddc
1,11:50,30.92,75.72,0,1,28,testRoom,wddh
1,12:00,35.3,67.36,0,0,27,testRoom,wddc
1,12:10,31.2,62.95,0,0,26,testRoom,wddc
1,12:20,33.93,66.8,0,0,28,testRoom,wddc
1,12:30,30.69,76.91,0,1,24,testRoom,wddh
1,12:40,35.33,60.45,1,0,23,testRoom,wdnc
1,12:50,33.11,73.37,0,1,25,testRoom,wddh
1,13:00,34.26,78.46,0,1,25,testRoom,wddh
1,13:10,30.8,74.49,0,1,26,testRoom,wddh
1,13:20,36.23,60.72,1,0,28,testRoom,wdnc
1,13:30,37.73,64.15,0,0,29,testRoom,wddc
1,13:40,34.57,79.62,0,1,23,testRoom,wddh
1,13:50,33.62,67.08,0,0,29,testRoom,wddc
1,14:00,35.4,70.51,0,1,27,testRoom,wddh
1,14:10,35.17,79.6,0,1,24,testRoom,wddh
1,14:20,36.22,64.17,0,0,29,testRoom,wddc
1,14:30,36.63,66.79,0,0,24,testRoom,wddc
1,14:40,37.62,67.92,0,0,25,testRoom,wddc
1,14:50,34.24,72.91,0,0,28,testRoom,wddc
1,15:00,32.25,72.33,0,1,26,testRoom,wddh
1,15:10,31.16,73.47,0,1,25,testRoom,wddh
1,15:20,33.99,67.16,0,0,29,testRoom,wddc
1,15:30,36.99,61.67,0,1,27,testRoom,wddh
1,15:40,35.47,71.21,1,0,25,testRoom,wdnc
1,15:50,32.06,65.88,0,0,29,testRoom,wddc
1,16:00,30.65,72.53,0,1,26,testRoom,wddh
1,16:10,32.65,60.26,1,0,24,testRoom,wdnc
1,16:20,30.72,69.15,0,0,25,testRoom,wddc
1,16:30,36.28,75.97,0,1,23,testRoom,wddh
1,16:40,34.76,60.88,0,0,27,testRoom,wddc
1,16:50,32.4,61.67,0,0,26,testRoom,wddc
1,17:00,32.63,71.04,1,1,25,testRoom,wdnh
1,17:10,34.35,66.38,0,0,23,testRoom,wddc
1,17:20,34.56,72.75,0,1,28,testRoom,wddh
1,17:30,30.75,69.16,0,0,25,testRoom,wddc
1,17:40,30.83,67.93,0,0,26,testRoom,wddc
1,17:50,33.12,75.54,0,1,23,testRoom,wddh
1,18:00,33.3,75.08,0,1,25,testRoom,wddh
1,18:10,33.69,72.59,0,1,24,testRoom,wddh
1,18:20,37.0,73.95,0,1,26,testRoom,wddh
1,18:30,32.7,65.28,0,0,24,testRoom,wddc
1,18:40,33.49,66.46,0,0,27,testRoom,wddc
1,18:50,30.59,63.05,0,0,24,testRoom,wddc
1,19:00,34.88,79.73,0,1,26,testRoom,wddh
1,19:10,37.48,77.44,0,1,26,testRoom,wddh
1,19:20,36.2,68.99,1,0,27,testRoom,wdnc
1,19:30,36.68,64.39,1,0,27,testRoom,wdnc
1,19:40,31.74,65.99,0,0,24,testRoom,wddc
1,19:50,34.25,76.03,0,1,28,testRoom,wddh
1,20:00,30.55,83.4,0,1,26,testRoom,wddh
1,20:10,33.24,75.44,0,1,27,testRoom,wddh
1,20:20,33.27,72.48,0,1,26,testRoom,wddh
1,20:30,31.5,74.96,0,1,23,testRoom,wddh
1,20:40,30.58,88.16,0,1,29,testRoom,wddh
1,20:50,31.71,71.41,0,1,23,testRoom,wddh
1,21:00,32.3,70.92,0,1,26,testRoom,wddh
1,21:10,30.89,95.43,0,1,27,testRoom,wddh
1,21:20,31.51,86.85,0,1,28,testRoom,wddh
1,21:30,32.21,78.19,1,1,24,testRoom,wdnh
1,21:40,32.13,72.84,0,1,28,testRoom,wddh
1,21:50,32.41,94.32,1,1,26,testRoom,wdnh
1,22:00,27.58,74.81,0,1,27,testRoom,wddh
1,22:10,28.09,77.32,0,1,24,testRoom,wddh
1,22:20,29.94,77.72,0,1,29,testRoom,wddh
1,22:30,32.46,92.86,0,1,28,testRoom,wddh
1,22:40,30.41,94.96,0,1,24,testRoom,wddh
1,22:50,28.49,91.83,0,1,26,testRoom,wddh
1,23:00,27.39,89.92,0,1,23,testRoom,wddh
1,23:10,27.75,80.27,0,1,26,testRoom,wddh
1,23:20,28.08,91.13,1,0,24,testRoom,wdnc
1,23:30,30.57,77.08,0,1,26,testRoom,wddh
1,23:40,30.55,76.86,0,1,29,testRoom,wddh
1,23:50,29.13,70.3,0,1,26,testRoom,wddh
2,00:00,29.69,80.6,0,1,27,testRoom,wddh
2,00:10,33.39,78.39,0,1,26,testRoom,wddh
2,00:20,29.98,92.53,0,1,24,testRoom,wddh
2,00:30,33.33,76.15,0,1,25,testRoom,wddh
2,00:40,33.23,71.62,1,1,28,testRoom,wdnh
2,00:50,30.9,79.1,0,1,28,testRoom,wddh
2,01:00,29.99,71.31,0,1,26,testRoom,wddh
2,01:10,30.18,73.4,0,1,23,testRoom,wddh
2,01:20,28.34,93.7,0,1,25,testRoom,wddh
2,01:30,29.31,81.29,1,1,25,testRoom,wdnh
2,01:40,30.89,92.52,0,0,29,testRoom,wddc
2,01:50,30.49,81.43,0,1,28,testRoom,wddh
2,02:00,27.92,94.52,0,1,25,testRoom,wddh
2,02:10,33.98,86.54,0,0,25,testRoom,wddc
2,02:20,31.54,80.34,0,1,24,testRoom,wddh
2,02:30,27.09,88.22,0,0,25,testRoom,wddc
2,02:40,27.3,80.49,0,1,26,testRoom,wddh
2,02:50,28.17,94.5,0,1,25,testRoom,wddh
2,03:00,32.8,77.18,0,1,24,testRoom,wddh
2,03:10,27.24,88.58,0,0,25,testRoom,wddc
2,03:20,33.32,79.29,0,1,28,testRoom,wddh
2,03:30,30.01,83.65,0,1,27,testRoom,wddh
2,03:40,29.9,87.14,1,1,27,testRoom,wdnh
2,03:50,28.35,82.43,1,1,24,testRoom,wdnh
2,04:00,33.2,88.94,0,1,24,testRoom,wddh
2,04:10,32.7,87.38,0,1,25,testRoom,wddh
2,04:20,27.82,92.56,0,1,29,testRoom,wddh
2,04:30,31.9,87.75,0,1,24,testRoom,wddh
2,04:40,31.45,88.99,0,1,24,testRoom,wddh
2,04:50,27.27,78.46,1,1,24,testRoom,wdnh
2,05:00,30.04,83.6,0,1,28,testRoom,wddh
2,05:10,29.04,94.12,0,1,29,testRoom,wddh
2,05:20,29.84,75.57,0,1,26,testRoom,wddh
2,05:30,29.87,76.33,1,0,27,testRoom,wdnc
2,05:40,28.28,81.98,0,1,28,testRoom,wddh
2,05:50,31.76,93.12,0,1,23,testRoom,wddh
2,06:00,30.96,94.77,0,1,23,testRoom,wddh
2,06:10,28.37,74.39,0,1,24,testRoom,wddh
2,06:20,32.0,81.77,0,1,26,testRoom,wddh
2,06:30,29.75,78.85,0,1,24,testRoom,wddh
2,06:40,29.44,72.29,0,1,24,testRoom,wddh
2,06:50,33.89,84.42,1,1,23,testRoom,wdnh
2,07:00,30.12,70.22,0,1,23,testRoom,wddh
2,07:10,29.54,85.32,0,1,29,testRoom,wddh
2,07:20,31.31,90.11,0,1,27,testRoom,wddh
2,07:30,31.18,76.79,1,1,27,testRoom,wdnh
2,07:40,33.31,91.26,0,1,23,testRoom,wddh
2,07:50,31.11,82.11,0,1,29,testRoom,wddh
2,08:00,31.11,82.91,0,1,28,testRoom,wddh
2,08:10,31.38,71.12,0,1,28,testRoom,wddh
2,08:20,33.9,91.17,0,1,27,testRoom,wddh
2,08:30,31.18,95.78,0,1,28,testRoom,wddh
2,08:40,30.54,70.75,0,1,27,testRoom,wddh
2,08:50,33.95,77.4,0,1,23,testRoom,wddh
2,09:00,27.09,81.58,0,1,28,testRoom,wddh
2,09:10,28.4,73.96,0,1,24,testRoom,wddh
2,09:20,30.98,73.83,0,1,28,testRoom,wddh
2,09:30,32.29,93.43,0,1,26,testRoom,wddh
2,09:40,29.12,80.2,0,1,23,testRoom,wddh
2,09:50,33.77,81.55,0,1,23,testRoom,wddh
2,10:00,32.0,72.19,0,1,24,testRoom,wddh
2,10:10,37.27,71.84,1,1,24,testRoom,wdnh
2,10:20,35.78,66.4,0,0,26,testRoom,wddc
2,10:30,31.77,79.02,0,1,23,testRoom,wddh
2,10:40,33.43,69.77,0,0,24,testRoom,wddc
2,10:50,37.14,73.66,0,0,27,testRoom,wddc
2,11:00,32.61,63.84,0,0,23,testRoom,wddc
2,11:10,36.78,61.29,0,0,27,testRoom,wddc
2,11:20,34.43,71.92,0,1,24,testRoom,wddh
2,11:30,31.3,68.33,0,0,27,testRoom,wddc
2,11:40,31.01,75.33,0,1,27,testRoom,wddh
2,11:50,31.35,69.66,0,0,24,testRoom,wddc
2,12:00,37.33,76.1,0,1,29,testRoom,wddh
2,12:10,36.52,72.99,0,1,25,testRoom,wddh
2,12:20,30.29,74.52,0,0,24,testRoom,wddc
2,12:30,34.68,68.69,0,0,24,testRoom,wddc
2,12:40,37.33,72.92,0,1,29,testRoom,wddh
2,12:50,33.4,60.35,0,0,28,testRoom,wddc
2,13:00,33.86,70.97,0,1,27,testRoom,wddh
2,13:10,31.63,71.83,1,1,28,testRoom,wdnh
2,13:20,36.14,76.68,0,1,24,testRoom,wddh
2,13:30,34.16,73.53,1,1,24,testRoom,wdnh
2,13:40,33.15,78.87,0,1,25,testRoom,wddh
2,13:50,33.45,78.59,0,1,24,testRoom,wddh
2,14:00,30.76,69.86,0,0,29,testRoom,wddc
2,14:10,30.8,76.51,0,1,25,testRoom,wddh
2,14:20,31.57,74.91,0,1,23,testRoom,wddh
2,14:30,34.71,75.08,0,0,23,testRoom,wddc
2,14:40,36.0,67.68,0,0,26,testRoom,wddc
2,14:50,30.77,72.88,0,1,24,testRoom,wddh
2,15:00,37.76,61.4,0,0,23,testRoom,wddc
2,15:10,34.48,64.46,0,0,29,testRoom,wddc
2,15:20,30.96,78.97,0,0,29,testRoom,wddc
2,15:30,30.7,70.68,0,1,29,testRoom,wddh
2,15:40,37.55,72.85,0,1,26,testRoom,wddh
2,15:50,31.75,61.02,0,0,24,testRoom,wddc
2,16:00,30.34,78.97,0,1,24,testRoom,wddh
2,16:10,34.98,67.09,1,0,25,testRoom,wdnc
2,16:20,30.44,65.85,1,0,23,testRoom,wdnc
2,16:30,36.98,78.58,0,1,27,testRoom,wddh
2,16:40,34.2,77.15,0,1,24,testRoom,wddh
2,16:50,30.39,76.01,0,1,23,testRoom,wddh
2,17:00,36.01,73.99,0,1,28,testRoom,wddh
2,17:10,34.55,76.04,0,0,25,testRoom,wddc
2,17:20,30.84,74.57,0,1,27,testRoom,wddh
2,17:30,31.08,73.23,0,1,27,testRoom,wddh
2,17:40,37.94,63.42,0,0,28,testRoom,wddc
2,17:50,37.4,65.68,0,0,29,testRoom,wddc
2,18:00,35.44,78.27,0,1,26,testRoom,wddh
2,18:10,34.49,75.98,0,1,26,testRoom,wddh
2,18:20,30.02,70.77,0,1,25,testRoom,wddh
2,18:30,31.88,64.66,0,0,29,testRoom,wddc
2,18:40,37.22,76.08,0,1,27,testRoom,wddh
2,18:50,34.89,75.31,0,1,24,testRoom,wddh
2,19:00,30.67,62.98,0,0,25,testRoom,wddc
2,19:10,37.69,65.66,0,0,23,testRoom,wddc
2,19:20,34.8,68.04,0,0,26,testRoom,wddc
2,19:30,31.06,75.97,0,1,23,testRoom,wddh
2,19:40,37.91,78.85,0,0,24,testRoom,wddc
2,19:50,33.71,76.8,0,1,25,testRoom,wddh
2,20:00,30.21,76.65,0,1,26,testRoom,wddh
2,20:10,30.13,78.85,0,1,25,testRoom,wddh
2,20:20,27.11,79.2,0,1,27,testRoom,wddh
2,20:30,29.05,81.92,0,1,24,testRoom,wddh
2,20:40,30.99,87.91,0,1,29,testRoom,wddh
2,20:50,31.46,72.41,0,1,26,testRoom,wddh
2,21:00,28.16,72.65,0,1,29,testRoom,wddh
2,21:10,30.89,80.53,0,1,24,testRoom,wddh
2,21:20,33.45,94.11,0,0,28,testRoom,wddc
2,21:30,32.41,70.82,0,1,29,testRoom,wddh
2,21:40,27.43,92.32,0,1,24,testRoom,wddh
2,21:50,30.67,93.08,0,1,28,testRoom,wddh
2,22:00,27.12,73.97,0,1,23,testRoom,wddh
2,22:10,33.76,80.63,0,1,23,testRoom,wddh
2,22:20,31.36,78.94,0,1,23,testRoom,wddh
2,22:30,30.89,95.35,0,1,29,testRoom,wddh
2,22:40,27.99,87.3,0,1,23,testRoom,wddh
2,22:50,33.21,90.73,0,1,23,testRoom,wddh
2,23:00,33.11,90.66,0,1,23,testRoom,wddh
2,23:10,33.52,90.13,1,1,28,testRoom,wdnh
2,23:20,29.86,87.13,0,1,28,testRoom,wddh
2,23:30,31.71,79.79,0,1,26,testRoom,wddh
2,23:40,31.89,82.06,0,1,23,testRoom,wddh
2,23:50,33.81,92.37,0,1,29,testRoom,wddh
3,00:00,32.09,85.84,0,1,26,testRoom,wddh
3,00:10,31.53,87.8,1,1,25,testRoom,wdnh
3,00:20,27.57,81.8,0,0,28,testRoom,wddc
3,00:30,27.79,75.45,0,1,27,testRoom,wddh
3,00:40,32.88,93.36,0,1,24,testRoom,wddh
3,00:50,30.52,88.88,0,1,29,testRoom,wddh
3,01:00,33.84,76.04,0,1,29,testRoom,wddh
3,01:10,32.98,94.4,0,1,26,testRoom,wddh
3,01:20,31.9,90.23,0,1,25,testRoom,wddh
3,01:30,30.09,87.07,0,1,27,testRoom,wddh
3,01:40,30.37,95.26,0,1,26,testRoom,wddh
3,01:50,30.79,93.87,0,1,23,testRoom,wddh
3,02:00,29.04,94.5,0,1,29,testRoom,wddh
3,02:10,31.48,70.92,0,0,29,testRoom,wddc
3,02:20,27.87,74.99,0,1,27,testRoom,wddh
3,02:30,29.18,83.54,0,1,27,testRoom,wddh
3,02:40,31.11,86.11,0,1,26,testRoom,wddh
3,02:50,32.32,80.64,0,1,26,testRoom,wddh
3,03:00,30.0,74.73,0,1,27,testRoom,wddh
3,03:10,29.85,89.18,1,1,29,testRoom,wdnh
3,03:20,27.4,75.9,0,1,24,testRoom,wddh
3,03:30,32.53,89.3,0,1,24,testRoom,wddh
3,03:40,33.19,94.07,0,1,25,testRoom,wddh
3,03:50,33.92,77.36,0,1,28,testRoom,wddh
3,04:00,27.66,86.85,0,1,24,testRoom,wddh
3,04:10,31.67,87.96,0,1,27,testRoom,wddh
3,04:20,31.09,83.87,0,1,25,testRoom,wddh
3,04:30,33.2,89.06,0,1,27,testRoom,wddh
3,04:40,29.24,95.63,1,1,24,testRoom,wdnh
3,04:50,28.04,94.36,0,1,24,testRoom,wddh
3,05:00,28.05,92.9,0,1,26,testRoom,wddh
3,05:10,31.06,95.33,0,1,23,testRoom,wddh
3,05:20,30.42,87.82,0,1,28,testRoom,wddh
3,05:30,27.38,71.96,0,0,26,testRoom,wddc
3,05:40,31.97,82.02,0,1,23,testRoom,wddh
3,05:50,29.64,82.88,0,0,23,testRoom,wddc
3,06:00,31.61,78.27,0,1,25,testRoom,wddh
3,06:10,32.4,91.74,0,1,27,testRoom,wddh
3,06:20,30.46,94.53,1,1,28,testRoom,wdnh
3,06:30,27.86,74.69,1,1,25,testRoom,wdnh
3,06:40,31.1,84.31,0,1,24,testRoom,wddh
3,06:50,33.99,86.09,0,1,25,testRoom,wddh
3,07:00,29.07,78.14,0,1,23,testRoom,wddh
3,07:10,27.72,95.09,0,1,25,testRoom,wddh
3,07:20,32.16,85.59,0,1,26,testRoom,wddh
3,07:30,33.02,72.16,0,1,25,testRoom,wddh
3,07:40,29.53,93.15,0,1,23,testRoom,wddh
3,07:50,30.22,74.05,0,1,29,testRoom,wddh
